model,ens,exp,postprocess,table,grid,varn,period,mean
UKESM1-0-LL,r1i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.25
UKESM1-0-LL,r2i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.32
UKESM1-0-LL,r3i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.29
UKESM1-0-LL,r4i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.21
UKESM1-0-LL,r8i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.38
UKESM1-0-LL,r9i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.47
UKESM1-0-LL,r10i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.37
UKESM1-0-LL,r11i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.48
UKESM1-0-LL,r12i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.33
UKESM1-0-LL,r16i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.34
UKESM1-0-LL,r17i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.14
UKESM1-0-LL,r18i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.40
UKESM1-0-LL,r19i1p1f2,ssp126,global_mean,Amon,gn,tas,2041-2050,2.09
ACCESS-CM2,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.32
ACCESS-CM2,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.28
ACCESS-CM2,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.34
ACCESS-ESM1-5,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.81
ACCESS-ESM1-5,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.89
ACCESS-ESM1-5,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.91
ACCESS-ESM1-5,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.83
ACCESS-ESM1-5,r5i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.89
ACCESS-ESM1-5,r6i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.92
ACCESS-ESM1-5,r7i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.01
ACCESS-ESM1-5,r8i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.88
ACCESS-ESM1-5,r9i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.08
ACCESS-ESM1-5,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.91
AWI-CM-1-1-MR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.04
BCC-CSM2-MR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.72
CAMS-CSM1-0,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.23
CAMS-CSM1-0,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.28
CESM2-WACCM,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.27
CESM2,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.22
CESM2,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.13
CESM2,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.08
CESM2,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.04
CESM2,r11i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.08
CIESM,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.15
CMCC-CM2-SR5,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.57
CNRM-CM6-1-HR,r1i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,2.57
CNRM-CM6-1,r1i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,1.99
CNRM-CM6-1,r2i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,2.06
CNRM-CM6-1,r3i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,2.01
CNRM-CM6-1,r4i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,1.86
CNRM-CM6-1,r5i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,1.91
CNRM-CM6-1,r6i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,2.08
CNRM-ESM2-1,r1i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,1.59
CNRM-ESM2-1,r2i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,1.78
CNRM-ESM2-1,r3i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,1.91
CNRM-ESM2-1,r4i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,1.84
CNRM-ESM2-1,r5i1p1f2,ssp126,global_mean,Amon,gr,tas,2051-2060,1.81
CanESM5-CanOE,r1i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.89
CanESM5-CanOE,r2i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.88
CanESM5-CanOE,r3i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.92
CanESM5,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.81
CanESM5,r1i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.89
CanESM5,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.86
CanESM5,r2i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.88
CanESM5,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.76
CanESM5,r3i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.92
CanESM5,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.94
CanESM5,r4i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.81
CanESM5,r5i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.69
CanESM5,r5i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.81
CanESM5,r6i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.82
CanESM5,r6i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.84
CanESM5,r7i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.80
CanESM5,r7i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.98
CanESM5,r8i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.76
CanESM5,r8i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.81
CanESM5,r9i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.83
CanESM5,r9i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.85
CanESM5,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.82
CanESM5,r10i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.90
CanESM5,r11i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.84
CanESM5,r11i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.87
CanESM5,r12i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.86
CanESM5,r12i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.79
CanESM5,r13i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.85
CanESM5,r13i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.79
CanESM5,r14i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.76
CanESM5,r14i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.97
CanESM5,r15i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.87
CanESM5,r15i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.88
CanESM5,r16i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.86
CanESM5,r16i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.88
CanESM5,r17i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.85
CanESM5,r17i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.96
CanESM5,r18i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.80
CanESM5,r18i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.88
CanESM5,r19i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.91
CanESM5,r19i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.79
CanESM5,r20i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.86
CanESM5,r20i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,3.02
CanESM5,r21i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.89
CanESM5,r21i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.92
CanESM5,r22i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.89
CanESM5,r22i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.86
CanESM5,r23i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.82
CanESM5,r23i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.99
CanESM5,r24i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.84
CanESM5,r24i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.98
CanESM5,r25i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.88
CanESM5,r25i1p2f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.93
EC-Earth3-Veg-LR,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,1.82
EC-Earth3-Veg-LR,r2i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.16
EC-Earth3-Veg-LR,r3i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.48
EC-Earth3-Veg,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.28
EC-Earth3-Veg,r2i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.08
EC-Earth3-Veg,r3i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.17
EC-Earth3-Veg,r4i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.23
EC-Earth3-Veg,r6i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.21
EC-Earth3-Veg,r12i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.41
EC-Earth3-Veg,r14i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.30
EC-Earth3,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,1.99
EC-Earth3,r4i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.23
EC-Earth3,r6i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.14
EC-Earth3,r9i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.13
EC-Earth3,r11i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.18
EC-Earth3,r13i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.38
EC-Earth3,r15i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.30
FGOALS-f3-L,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.00
FGOALS-g3,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.38
FGOALS-g3,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.42
FGOALS-g3,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.54
FGOALS-g3,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.51
FIO-ESM-2-0,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.26
FIO-ESM-2-0,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.22
FIO-ESM-2-0,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.12
GFDL-ESM4,r1i1p1f1,ssp126,global_mean,Amon,gr1,tas,2051-2060,1.42
GISS-E2-1-G,r1i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.33
GISS-E2-1-G,r1i1p3f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.91
GISS-E2-1-G,r1i1p5f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.02
GISS-E2-1-G,r2i1p3f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.79
GISS-E2-1-G,r3i1p3f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.91
GISS-E2-1-G,r4i1p3f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.82
GISS-E2-1-G,r5i1p3f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.84
HadGEM3-GC31-LL,r1i1p1f3,ssp126,global_mean,Amon,gn,tas,2051-2060,2.38
HadGEM3-GC31-MM,r1i1p1f3,ssp126,global_mean,Amon,gn,tas,2051-2060,2.37
IITM-ESM,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.59
INM-CM4-8,r1i1p1f1,ssp126,global_mean,Amon,gr1,tas,2051-2060,1.54
INM-CM5-0,r1i1p1f1,ssp126,global_mean,Amon,gr1,tas,2051-2060,1.52
IPSL-CM6A-LR,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.27
IPSL-CM6A-LR,r2i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.31
IPSL-CM6A-LR,r3i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.36
IPSL-CM6A-LR,r4i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.37
IPSL-CM6A-LR,r6i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.18
IPSL-CM6A-LR,r14i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.44
KACE-1-0-G,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.87
KACE-1-0-G,r2i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.75
KACE-1-0-G,r3i1p1f1,ssp126,global_mean,Amon,gr,tas,2051-2060,2.70
KIOST-ESM,r1i1p1f1,ssp126,global_mean,Amon,gr1,tas,2051-2060,1.84
MCM-UA-1-0,r1i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,1.97
MIROC6,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.43
MIROC6,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.49
MIROC6,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.51
MIROC6,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.48
MIROC6,r5i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.45
MIROC6,r6i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.53
MIROC6,r7i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.44
MIROC6,r8i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.29
MIROC6,r9i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.55
MIROC6,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.39
MIROC6,r11i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.50
MIROC6,r12i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.47
MIROC6,r13i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.45
MIROC6,r14i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.41
MIROC6,r15i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.42
MIROC6,r16i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.55
MIROC6,r17i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.58
MIROC6,r18i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.56
MIROC6,r19i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.41
MIROC6,r20i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.47
MIROC6,r21i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.47
MIROC6,r22i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.49
MIROC6,r23i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.37
MIROC6,r24i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.45
MIROC6,r25i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.47
MIROC6,r26i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.49
MIROC6,r27i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.51
MIROC6,r28i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.37
MIROC6,r29i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.51
MIROC6,r30i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.55
MIROC6,r31i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.42
MIROC6,r32i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.42
MIROC6,r33i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.42
MIROC6,r34i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.53
MIROC6,r35i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.59
MIROC6,r36i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.47
MIROC6,r37i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.43
MIROC6,r38i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.42
MIROC6,r39i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.32
MIROC6,r40i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.59
MIROC6,r41i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.46
MIROC6,r42i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.40
MIROC6,r43i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.56
MIROC6,r44i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.35
MIROC6,r45i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.53
MIROC6,r46i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.58
MIROC6,r47i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.48
MIROC6,r48i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.45
MIROC6,r49i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.58
MIROC6,r50i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.49
MIROC-ES2L,r1i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,1.65
MIROC-ES2L,r2i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,1.65
MIROC-ES2L,r3i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,1.68
MIROC-ES2L,r4i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,1.57
MIROC-ES2L,r5i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,1.63
MIROC-ES2L,r6i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,1.69
MIROC-ES2L,r7i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,1.54
MIROC-ES2L,r8i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,1.69
MIROC-ES2L,r9i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,1.66
MIROC-ES2L,r10i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,1.71
MPI-ESM1-2-HR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.60
MPI-ESM1-2-HR,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.60
MPI-ESM1-2-LR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.61
MPI-ESM1-2-LR,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.58
MPI-ESM1-2-LR,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.58
MPI-ESM1-2-LR,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.63
MPI-ESM1-2-LR,r5i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.64
MPI-ESM1-2-LR,r6i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.62
MPI-ESM1-2-LR,r7i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.49
MPI-ESM1-2-LR,r8i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.55
MPI-ESM1-2-LR,r9i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.62
MPI-ESM1-2-LR,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.69
MRI-ESM2-0,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.87
NESM3,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.06
NESM3,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.84
NorESM2-LM,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.26
NorESM2-MM,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,1.27
TaiESM1,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2051-2060,2.41
UKESM1-0-LL,r1i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.50
UKESM1-0-LL,r2i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.59
UKESM1-0-LL,r3i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.61
UKESM1-0-LL,r4i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.45
UKESM1-0-LL,r8i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.56
UKESM1-0-LL,r9i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.76
UKESM1-0-LL,r10i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.45
UKESM1-0-LL,r11i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.64
UKESM1-0-LL,r12i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.56
UKESM1-0-LL,r16i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.51
UKESM1-0-LL,r17i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.33
UKESM1-0-LL,r18i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.45
UKESM1-0-LL,r19i1p1f2,ssp126,global_mean,Amon,gn,tas,2051-2060,2.24
ACCESS-CM2,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.44
ACCESS-CM2,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.41
ACCESS-CM2,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.48
ACCESS-ESM1-5,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,1.93
ACCESS-ESM1-5,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.09
ACCESS-ESM1-5,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,1.98
ACCESS-ESM1-5,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.06
ACCESS-ESM1-5,r5i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.12
ACCESS-ESM1-5,r6i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.00
ACCESS-ESM1-5,r7i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.08
ACCESS-ESM1-5,r8i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,1.95
ACCESS-ESM1-5,r9i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.10
ACCESS-ESM1-5,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.14
AWI-CM-1-1-MR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.04
BCC-CSM2-MR,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,1.67
CAMS-CSM1-0,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,1.30
CAMS-CSM1-0,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,1.23
CESM2-WACCM,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.37
CESM2,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.20
CESM2,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.27
CESM2,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.21
CESM2,r10i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.28
CESM2,r11i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.16
CIESM,r1i1p1f1,ssp126,global_mean,Amon,gr,tas,2061-2070,2.25
CMCC-CM2-SR5,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.53
CNRM-CM6-1-HR,r1i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,2.67
CNRM-CM6-1,r1i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,2.08
CNRM-CM6-1,r2i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,2.21
CNRM-CM6-1,r3i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,2.05
CNRM-CM6-1,r4i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,1.92
CNRM-CM6-1,r5i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,1.99
CNRM-CM6-1,r6i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,2.09
CNRM-ESM2-1,r1i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,1.75
CNRM-ESM2-1,r2i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,1.90
CNRM-ESM2-1,r3i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,2.02
CNRM-ESM2-1,r4i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,2.03
CNRM-ESM2-1,r5i1p1f2,ssp126,global_mean,Amon,gr,tas,2061-2070,1.87
CanESM5-CanOE,r1i1p2f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.94
CanESM5-CanOE,r2i1p2f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.88
CanESM5-CanOE,r3i1p2f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.88
CanESM5,r1i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.90
CanESM5,r1i1p2f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.94
CanESM5,r2i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.88
CanESM5,r2i1p2f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.88
CanESM5,r3i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.87
CanESM5,r3i1p2f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.88
CanESM5,r4i1p1f1,ssp126,global_mean,Amon,gn,tas,2061-2070,2.97
