model,ens,exp,postprocess,table,grid,varn,period,mean
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2051-2060,2.44
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2051-2060,2.89
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2051-2060,2.65
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2051-2060,2.60
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.19
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2051-2060,1.91
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2051-2060,2.66
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2051-2060,2.11
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2051-2060,2.11
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2051-2060,2.99
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2051-2060,3.38
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2051-2060,2.34
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,1.94
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2051-2060,2.04
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.26
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.11
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.41
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,1.62
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,1.84
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2051-2060,2.68
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2051-2060,3.32
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,3.16
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,2.86
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,3.04
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,2.72
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,2.04
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,3.13
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,2.98
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,3.14
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2061-2070,3.41
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2061-2070,2.91
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2061-2070,2.67
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2061-2070,4.59
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,4.41
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2061-2070,3.01
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2061-2070,2.93
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2061-2070,3.39
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2061-2070,3.18
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2061-2070,3.04
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,2.43
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2061-2070,2.34
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2061-2070,3.00
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2061-2070,2.49
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2061-2070,2.36
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2061-2070,3.42
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2061-2070,3.75
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2061-2070,2.81
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,2.18
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2061-2070,2.26
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,2.49
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,2.49
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,2.72
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,1.93
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,2.09
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2061-2070,3.24
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2061-2070,3.76
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,3.65
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,3.28
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,3.46
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,3.06
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,2.25
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,3.55
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,3.46
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,3.44
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2071-2080,3.97
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2071-2080,3.55
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2071-2080,3.18
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2071-2080,5.13
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,4.92
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2071-2080,3.60
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2071-2080,3.49
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2071-2080,4.01
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2071-2080,3.57
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2071-2080,3.43
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,2.75
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2071-2080,2.75
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2071-2080,3.38
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2071-2080,2.79
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2071-2080,2.71
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2071-2080,3.98
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2071-2080,4.17
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2071-2080,3.20
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,2.52
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2071-2080,2.65
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,2.79
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,2.82
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,3.08
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,2.23
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,2.40
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2071-2080,3.75
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2071-2080,4.38
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,4.20
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,3.75
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,3.82
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,3.47
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,2.62
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,4.04
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,4.10
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,4.00
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2081-2090,4.48
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2081-2090,4.14
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2081-2090,3.79
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2081-2090,5.75
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,5.56
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2090,4.11
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2090,3.87
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2090,4.52
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2090,4.05
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2090,3.75
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,3.05
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2081-2090,3.10
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2081-2090,3.74
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2081-2090,3.08
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2081-2090,3.07
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2090,4.49
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2081-2090,4.61
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2081-2090,3.76
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,2.78
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2081-2090,3.08
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,3.14
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,3.33
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,3.45
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,2.74
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,2.87
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2081-2090,4.14
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2081-2090,5.07
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,4.81
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,4.17
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,4.16
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,3.85
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,2.87
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,4.54
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,4.52
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,4.38
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2091-2100,5.01
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2091-2100,4.70
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2091-2100,4.34
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2091-2100,6.40
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,6.21
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2091-2100,4.83
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2091-2100,4.49
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2091-2100,5.07
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2091-2100,4.63
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2091-2100,4.07
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,3.46
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2091-2100,3.43
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2091-2100,4.07
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2091-2100,3.41
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2091-2100,3.33
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2091-2100,5.23
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2091-2100,5.10
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2091-2100,4.04
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,3.18
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2091-2100,3.34
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,3.62
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,3.52
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,3.77
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,3.01
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,3.16
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2091-2100,4.80
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2091-2100,5.88
ACCESS-CM2,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.69
ACCESS-ESM1-5,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.65
AWI-CM-1-1-MR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.86
BCC-CSM2-MR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.50
CAMS-CSM1-0,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.20
CESM2-WACCM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.88
CESM2,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.80
CIESM,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2021-2040,2.06
CMCC-CM2-SR5,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.85
CNRM-CM6-1-HR,r1i1p1f2,ssp585,global_mean,Amon,gr,tas,2021-2040,2.04
CNRM-CM6-1,r1i1p1f2,ssp585,global_mean,Amon,gr,tas,2021-2040,1.63
CNRM-ESM2-1,r1i1p1f2,ssp585,global_mean,Amon,gr,tas,2021-2040,1.46
CanESM5-CanOE,r1i1p2f1,ssp585,global_mean,Amon,gn,tas,2021-2040,2.63
CanESM5,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,2.40
E3SM-1-1,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2021-2040,1.86
EC-Earth3-CC,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2021-2040,1.86
EC-Earth3-Veg-LR,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2021-2040,1.58
EC-Earth3-Veg,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2021-2040,2.12
EC-Earth3,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2021-2040,1.77
FGOALS-f3-L,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2021-2040,1.81
FGOALS-g3,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.52
FIO-ESM-2-0,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,2.00
GFDL-CM4,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2021-2040,1.55
GFDL-ESM4,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2021-2040,1.25
GISS-E2-1-G,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,2021-2040,2.07
HadGEM3-GC31-LL,r1i1p1f3,ssp585,global_mean,Amon,gn,tas,2021-2040,2.05
HadGEM3-GC31-MM,r1i1p1f3,ssp585,global_mean,Amon,gn,tas,2021-2040,1.80
IITM-ESM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.37
INM-CM4-8,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2021-2040,1.51
INM-CM5-0,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2021-2040,1.50
IPSL-CM6A-LR,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2021-2040,1.83
KACE-1-0-G,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2021-2040,2.40
KIOST-ESM,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2021-2040,1.80
MCM-UA-1-0,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,2021-2040,1.79
MIROC6,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.22
MIROC-ES2L,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,2021-2040,1.36
MPI-ESM1-2-HR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.45
MPI-ESM1-2-LR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.39
MRI-ESM2-0,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.70
NESM3,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.87
NorESM2-LM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.14
NorESM2-MM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.15
TaiESM1,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2021-2040,1.64
UKESM1-0-LL,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,2021-2040,1.95
ACCESS-CM2,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.70
ACCESS-ESM1-5,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.52
AWI-CM-1-1-MR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.55
BCC-CSM2-MR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.34
CAMS-CSM1-0,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,1.70
CESM2-WACCM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.86
CESM2,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.87
CIESM,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2041-2060,3.10
CMCC-CM2-SR5,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.91
CNRM-CM6-1-HR,r1i1p1f2,ssp585,global_mean,Amon,gr,tas,2041-2060,2.98
CNRM-CM6-1,r1i1p1f2,ssp585,global_mean,Amon,gr,tas,2041-2060,2.51
CNRM-ESM2-1,r1i1p1f2,ssp585,global_mean,Amon,gr,tas,2041-2060,2.25
CanESM5-CanOE,r1i1p2f1,ssp585,global_mean,Amon,gn,tas,2041-2060,3.87
CanESM5,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,3.73
E3SM-1-1,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2041-2060,3.34
EC-Earth3-CC,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2041-2060,2.70
EC-Earth3-Veg-LR,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2041-2060,2.41
EC-Earth3-Veg,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2041-2060,3.03
EC-Earth3,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2041-2060,2.72
FGOALS-f3-L,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2041-2060,2.60
FGOALS-g3,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.18
FIO-ESM-2-0,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.84
GFDL-CM4,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2041-2060,2.50
GFDL-ESM4,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2041-2060,1.91
GISS-E2-1-G,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,2041-2060,2.80
HadGEM3-GC31-LL,r1i1p1f3,ssp585,global_mean,Amon,gn,tas,2041-2060,3.17
HadGEM3-GC31-MM,r1i1p1f3,ssp585,global_mean,Amon,gn,tas,2041-2060,3.09
IITM-ESM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.11
INM-CM4-8,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2041-2060,2.19
INM-CM5-0,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2041-2060,2.17
IPSL-CM6A-LR,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2041-2060,3.03
KACE-1-0-G,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2041-2060,3.39
KIOST-ESM,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2041-2060,2.46
MCM-UA-1-0,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,2041-2060,2.66
MIROC6,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,1.92
MIROC-ES2L,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,2041-2060,2.17
MPI-ESM1-2-HR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.06
MPI-ESM1-2-LR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.08
MRI-ESM2-0,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.48
NESM3,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.85
NorESM2-LM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,1.80
NorESM2-MM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,1.87
TaiESM1,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2041-2060,2.92
UKESM1-0-LL,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,2041-2060,3.28
ACCESS-CM2,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,5.47
ACCESS-ESM1-5,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,4.65
AWI-CM-1-1-MR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,4.71
BCC-CSM2-MR,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,3.97
CAMS-CSM1-0,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,3.15
CESM2-WACCM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,5.72
CESM2,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,5.61
CIESM,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2081-2100,6.32
CMCC-CM2-SR5,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,5.31
CNRM-CM6-1-HR,r1i1p1f2,ssp585,global_mean,Amon,gr,tas,2081-2100,5.80
CNRM-CM6-1,r1i1p1f2,ssp585,global_mean,Amon,gr,tas,2081-2100,5.58
CNRM-ESM2-1,r1i1p1f2,ssp585,global_mean,Amon,gr,tas,2081-2100,5.01
CanESM5-CanOE,r1i1p2f1,ssp585,global_mean,Amon,gn,tas,2081-2100,7.15
CanESM5,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,6.97
E3SM-1-1,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2081-2100,7.08
EC-Earth3-CC,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2081-2100,5.49
EC-Earth3-Veg-LR,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2081-2100,5.17
EC-Earth3-Veg,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2081-2100,5.69
EC-Earth3,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2081-2100,5.28
FGOALS-f3-L,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2081-2100,4.66
FGOALS-g3,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,3.65
FIO-ESM-2-0,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,5.51
GFDL-CM4,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2081-2100,4.72
GFDL-ESM4,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2081-2100,3.73
GISS-E2-1-G,r1i1p1f2,ssp585,global_mean,Amon,gn,tas,2081-2100,4.65
HadGEM3-GC31-LL,r1i1p1f3,ssp585,global_mean,Amon,gn,tas,2081-2100,6.21
HadGEM3-GC31-MM,r1i1p1f3,ssp585,global_mean,Amon,gn,tas,2081-2100,6.05
IITM-ESM,r1i1p1f1,ssp585,global_mean,Amon,gn,tas,2081-2100,3.58
INM-CM4-8,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2081-2100,3.75
INM-CM5-0,r1i1p1f1,ssp585,global_mean,Amon,gr1,tas,2081-2100,3.61
IPSL-CM6A-LR,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2081-2100,6.03
KACE-1-0-G,r1i1p1f1,ssp585,global_mean,Amon,gr,tas,2081-2100,5.76
