FID_ROMS_r,eta_rho,xi_rho,lat_DD,lon_DD,FID_polygo,AREA,PERIMETER,EBS_BLOCKS,EBS_BLOC_1,EBSGRID_AL,EBSGRID__1,STATION_GR,STATION__1,STATION_ID
12664,70.000000,107.000000,58.009033,-164.746715,421,1388350000.00000000000,149071.00000000000,421,388,389,430,391,375,J-06
13390,74.000000,105.000000,58.009596,-165.612270,410,1410750000.00000000000,150261.00000000000,410,390,391,428,389,373,J-04
13027,72.000000,106.000000,58.009981,-165.179490,416,1438930000.00000000000,151736.00000000000,416,391,392,429,390,374,J-05
16113,89.000000,98.000000,58.011126,-168.816310,379,1156030000.00000000000,139260.00000000000,379,396,397,423,384,368,J-19
17384,96.000000,95.000000,58.012064,-170.290399,369,1190310000.00000000000,142386.00000000000,369,398,399,421,382,366,J-21
20653,114.000000,88.000000,58.012407,-174.029007,335,1381170000.00000000000,149382.00000000000,335,404,405,415,376,360,
19200,106.000000,91.000000,58.013910,-172.375181,353,1431110000.00000000000,151580.00000000000,353,401,402,418,379,363,J-24
9035,50.000000,118.000000,58.014792,-160.328084,448,1417090000.00000000000,151028.00000000000,448,382,383,437,398,382,J-13
10305,57.000000,114.000000,58.015158,-161.888731,437,1443460000.00000000000,151772.00000000000,437,385,386,434,395,379,J-10
8128,45.000000,121.000000,58.016442,-159.199357,454,1440130000.00000000000,152420.00000000000,454,380,381,439,400,384,J-15
18292,101.000000,93.000000,58.016855,-171.332766,358,1376120000.00000000000,148963.00000000000,358,400,401,419,380,364,J-23
21198,117.000000,87.000000,58.018917,-174.641021,329,1367860000.00000000000,148972.00000000000,329,405,406,414,375,359,
15750,87.000000,99.000000,58.021381,-168.383891,386,1331590000.00000000000,148581.00000000000,386,395,396,424,385,369,J-18
21743,120.000000,86.000000,58.022760,-175.253196,321,1410820000.00000000000,151081.00000000000,321,406,407,413,374,331,
10668,59.000000,113.000000,58.024910,-162.321233,437,1443460000.00000000000,151772.00000000000,437,385,386,434,395,379,J-10
17021,94.000000,96.000000,58.026855,-169.858413,375,1137780000.00000000000,139791.00000000000,375,397,398,422,383,367,J-20
19745,109.000000,90.000000,58.027624,-172.986850,346,1414650000.00000000000,151360.00000000000,346,402,403,417,378,362,J-25
9398,52.000000,117.000000,58.029347,-160.760127,444,1409530000.00000000000,150267.00000000000,444,383,384,436,397,381,J-12
15387,85.000000,100.000000,58.030305,-167.951261,395,1467350000.00000000000,153452.00000000000,395,394,395,425,386,370,J-01
7584,42.000000,123.000000,58.030512,-158.501780,455,1431210000.00000000000,151686.00000000000,455,379,380,440,401,385,J-16
11031,61.000000,112.000000,58.033330,-162.753935,434,1452200000.00000000000,152128.00000000000,434,386,387,433,394,378,J-09
8491,47.000000,120.000000,58.034466,-159.630970,450,1371930000.00000000000,147874.00000000000,450,381,382,438,399,383,J-14
17929,99.000000,94.000000,58.034849,-170.901143,364,1293390000.00000000000,143382.00000000000,364,399,400,420,381,365,J-22
18837,104.000000,92.000000,58.035106,-171.944092,353,1431110000.00000000000,151580.00000000000,353,401,402,418,379,363,J-24
15024,83.000000,101.000000,58.037895,-167.518450,395,1467350000.00000000000,153452.00000000000,395,394,395,425,386,370,J-01
20290,112.000000,89.000000,58.038673,-173.598903,340,1430640000.00000000000,151699.00000000000,340,403,404,416,377,361,J-26
16658,92.000000,97.000000,58.040316,-169.426117,375,1137780000.00000000000,139791.00000000000,375,397,398,422,383,367,J-20
11394,63.000000,111.000000,58.040417,-163.186807,431,1315800000.00000000000,145427.00000000000,431,387,388,432,393,377,J-08
9761,54.000000,116.000000,58.042572,-161.192475,441,1439140000.00000000000,152108.00000000000,441,384,385,435,396,380,J-11
14661,81.000000,102.000000,58.044153,-167.085487,401,1402220000.00000000000,149846.00000000000,401,393,394,426,387,371,J-02
11757,65.000000,110.000000,58.046170,-163.619820,431,1315800000.00000000000,145427.00000000000,431,387,388,432,393,377,J-08
20835,115.000000,88.000000,58.047055,-174.211259,335,1381170000.00000000000,149382.00000000000,335,404,405,415,376,360,
14298,79.000000,103.000000,58.049076,-166.652401,405,1438910000.00000000000,151757.00000000000,405,392,393,427,388,372,J-03
12120,67.000000,109.000000,58.050589,-164.052945,426,1396620000.00000000000,149668.00000000000,426,389,390,431,392,376,J-07
7947,44.000000,122.000000,58.050678,-158.933221,454,1440130000.00000000000,152420.00000000000,454,380,381,439,400,384,J-15
19382,107.000000,91.000000,58.050695,-172.555945,353,1431110000.00000000000,151580.00000000000,353,401,402,418,379,363,J-24
8854,49.000000,119.000000,58.051163,-160.062964,448,1417090000.00000000000,151028.00000000000,448,382,383,437,398,382,J-13
17566,97.000000,95.000000,58.051517,-170.469141,369,1190310000.00000000000,142386.00000000000,369,398,399,421,382,366,J-21
16295,90.000000,98.000000,58.052447,-168.993541,379,1156030000.00000000000,139260.00000000000,379,396,397,423,384,368,J-19
13935,77.000000,104.000000,58.052665,-166.219221,405,1438910000.00000000000,151757.00000000000,405,392,393,427,388,372,J-03
21380,118.000000,87.000000,58.052769,-174.823833,329,1367860000.00000000000,148972.00000000000,329,405,406,414,375,359,
12483,69.000000,108.000000,58.053674,-164.486153,421,1388350000.00000000000,149071.00000000000,421,388,389,430,391,375,J-06
10124,56.000000,115.000000,58.054465,-161.625099,441,1439140000.00000000000,152108.00000000000,441,384,385,435,396,380,J-11
13572,75.000000,105.000000,58.054920,-165.785977,410,1410750000.00000000000,150261.00000000000,410,390,391,428,389,373,J-04
18474,102.000000,93.000000,58.054977,-171.512554,358,1376120000.00000000000,148963.00000000000,358,400,401,419,380,364,J-23
12846,71.000000,107.000000,58.055425,-164.919413,416,1438930000.00000000000,151736.00000000000,416,391,392,429,390,374,J-05
21925,121.000000,86.000000,58.055814,-175.436544,321,1410820000.00000000000,151081.00000000000,321,406,407,413,374,331,
13209,73.000000,106.000000,58.055840,-165.352698,416,1438930000.00000000000,151736.00000000000,416,391,392,429,390,374,J-05
15932,88.000000,99.000000,58.063246,-168.560712,386,1331590000.00000000000,148581.00000000000,386,395,396,424,385,369,J-18
7403,41.000000,124.000000,58.063424,-158.234958,455,1431210000.00000000000,151686.00000000000,455,379,380,440,401,385,J-16
19927,110.000000,90.000000,58.063619,-173.168240,346,1414650000.00000000000,151360.00000000000,346,402,403,417,378,362,J-25
10487,58.000000,114.000000,58.065027,-162.057969,437,1443460000.00000000000,151772.00000000000,437,385,386,434,395,379,J-10
9217,51.000000,118.000000,58.066531,-160.495310,448,1417090000.00000000000,151028.00000000000,448,382,383,437,398,382,J-13
17203,95.000000,96.000000,58.066855,-170.036788,369,1190310000.00000000000,142386.00000000000,369,398,399,421,382,366,J-21
8310,46.000000,121.000000,58.069517,-159.365089,450,1371930000.00000000000,147874.00000000000,450,381,382,438,399,383,J-14
19019,105.000000,92.000000,58.072443,-172.124548,353,1431110000.00000000000,151580.00000000000,353,401,402,418,379,363,J-24
15569,86.000000,100.000000,58.072712,-168.127660,386,1331590000.00000000000,148581.00000000000,386,395,396,424,385,369,J-18
18111,100.000000,94.000000,58.073522,-171.080594,364,1293390000.00000000000,143382.00000000000,364,399,400,420,381,365,J-22
20472,113.000000,89.000000,58.073876,-173.780896,340,1430640000.00000000000,151699.00000000000,340,403,404,416,377,361,J-26
10850,60.000000,113.000000,58.074256,-162.491057,434,1452200000.00000000000,152128.00000000000,434,386,387,433,394,378,J-09
9580,53.000000,117.000000,58.080568,-160.927979,444,1409530000.00000000000,150267.00000000000,444,383,384,436,397,381,J-12
15206,84.000000,101.000000,58.080844,-167.694415,395,1467350000.00000000000,153452.00000000000,395,394,395,425,386,370,J-01
16840,93.000000,97.000000,58.080863,-169.604112,375,1137780000.00000000000,139791.00000000000,375,397,398,422,383,367,J-20
21017,116.000000,88.000000,58.081464,-174.393830,335,1381170000.00000000000,149382.00000000000,335,404,405,415,376,360,
11213,62.000000,112.000000,58.082151,-162.924334,434,1452200000.00000000000,152128.00000000000,434,386,387,433,394,378,J-09
7766,43.000000,123.000000,58.084407,-158.666625,454,1440130000.00000000000,152420.00000000000,454,380,381,439,400,384,J-15
21562,119.000000,87.000000,58.086381,-175.006959,329,1367860000.00000000000,148972.00000000000,329,405,406,414,375,359,
8673,48.000000,120.000000,58.087029,-159.797357,450,1371930000.00000000000,147874.00000000000,450,381,382,438,399,383,J-14
19564,108.000000,91.000000,58.087243,-172.737045,346,1414650000.00000000000,151360.00000000000,346,402,403,417,378,362,J-25
14843,82.000000,102.000000,58.087642,-167.261005,401,1402220000.00000000000,149846.00000000000,401,393,394,426,387,371,J-02
22107,122.000000,86.000000,58.088626,-175.620200,321,1410820000.00000000000,151081.00000000000,321,406,407,413,374,331,
11576,64.000000,111.000000,58.088712,-163.357770,431,1315800000.00000000000,145427.00000000000,431,387,388,432,393,377,J-08
17748,98.000000,95.000000,58.090738,-170.648241,369,1190310000.00000000000,142386.00000000000,369,398,399,421,382,366,J-21
18656,103.000000,93.000000,58.092865,-171.692690,358,1376120000.00000000000,148963.00000000000,358,400,401,419,380,364,J-23
14480,80.000000,103.000000,58.093105,-166.827461,401,1402220000.00000000000,149846.00000000000,401,393,394,426,387,371,J-02
9943,55.000000,116.000000,58.093274,-161.360943,441,1439140000.00000000000,152108.00000000000,441,384,385,435,396,380,J-11
16477,91.000000,98.000000,58.093540,-169.171143,379,1156030000.00000000000,139260.00000000000,379,396,397,423,384,368,J-19
11939,66.000000,110.000000,58.093937,-163.791336,426,1396620000.00000000000,149668.00000000000,426,389,390,431,392,376,J-07
7222,40.000000,125.000000,58.095827,-157.967693,455,1431210000.00000000000,151686.00000000000,455,379,380,440,401,385,J-16
14117,78.000000,104.000000,58.097232,-166.393810,405,1438910000.00000000000,151757.00000000000,405,392,393,427,388,372,J-03
12302,68.000000,109.000000,58.097827,-164.225002,426,1396620000.00000000000,149668.00000000000,426,389,390,431,392,376,J-07
20109,111.000000,90.000000,58.099377,-173.349961,340,1430640000.00000000000,151699.00000000000,340,403,404,416,377,361,J-26
13754,76.000000,105.000000,58.100024,-165.960083,410,1410750000.00000000000,150261.00000000000,410,390,391,428,389,373,J-04
12665,70.000000,108.000000,58.100380,-164.658739,421,1388350000.00000000000,149071.00000000000,421,388,389,430,391,375,J-06
13391,74.000000,106.000000,58.101479,-165.526309,416,1438930000.00000000000,151736.00000000000,416,391,392,429,390,374,J-05
13028,72.000000,107.000000,58.101598,-165.092518,416,1438930000.00000000000,151736.00000000000,416,391,392,429,390,374,J-05
9036,50.000000,119.000000,58.103211,-160.229996,448,1417090000.00000000000,151028.00000000000,448,382,383,437,398,382,J-13
8129,45.000000,122.000000,58.104062,-159.098738,454,1440130000.00000000000,152420.00000000000,454,380,381,439,400,384,J-15
10306,57.000000,115.000000,58.104647,-161.794171,437,1443460000.00000000000,151772.00000000000,437,385,386,434,395,379,J-10
16114,89.000000,99.000000,58.104883,-168.737909,386,1331590000.00000000000,148581.00000000000,386,395,396,424,385,369,J-18
17385,96.000000,96.000000,58.106625,-170.215525,369,1190310000.00000000000,142386.00000000000,369,398,399,421,382,366,J-21
20654,114.000000,89.000000,58.108840,-173.963214,335,1381170000.00000000000,149382.00000000000,335,404,405,415,376,360,
19201,106.000000,92.000000,58.109544,-172.305346,353,1431110000.00000000000,151580.00000000000,353,401,402,418,379,363,J-24
18293,101.000000,94.000000,58.111961,-171.260397,364,1293390000.00000000000,143382.00000000000,364,399,400,420,381,365,J-22
10669,59.000000,114.000000,58.114686,-162.227636,437,1443460000.00000000000,151772.00000000000,437,385,386,434,395,379,J-10
15751,87.000000,100.000000,58.114893,-168.304439,386,1331590000.00000000000,148581.00000000000,386,395,396,424,385,369,J-18
21199,117.000000,88.000000,58.115632,-174.576720,329,1367860000.00000000000,148972.00000000000,329,405,406,414,375,359,
7585,42.000000,124.000000,58.117626,-158.399575,455,1431210000.00000000000,151686.00000000000,455,379,380,440,401,385,J-16
9399,52.000000,118.000000,58.118063,-160.662975,444,1409530000.00000000000,150267.00000000000,444,383,384,436,397,381,J-12
21744,120.000000,87.000000,58.119750,-175.190397,321,1410820000.00000000000,151081.00000000000,321,406,407,413,374,331,
17022,94.000000,97.000000,58.121180,-169.782473,375,1137780000.00000000000,139791.00000000000,375,397,398,422,383,367,J-20
8492,47.000000,121.000000,58.122390,-159.531269,450,1371930000.00000000000,147874.00000000000,450,381,382,438,399,383,J-14
11032,61.000000,113.000000,58.123391,-162.661307,434,1452200000.00000000000,152128.00000000000,434,386,387,433,394,378,J-09
19746,109.000000,91.000000,58.123555,-172.918481,346,1414650000.00000000000,151360.00000000000,346,402,403,417,378,362,J-25
15388,85.000000,101.000000,58.123568,-167.870764,395,1467350000.00000000000,153452.00000000000,395,394,395,425,386,370,J-01
17930,99.000000,95.000000,58.129727,-170.827698,364,1293390000.00000000000,143382.00000000000,364,399,400,420,381,365,J-22
18838,104.000000,93.000000,58.130519,-171.873172,358,1376120000.00000000000,148963.00000000000,358,400,401,419,380,364,J-23
11395,63.000000,112.000000,58.130760,-163.095156,431,1315800000.00000000000,145427.00000000000,431,387,388,432,393,377,J-08
15025,83.000000,102.000000,58.130907,-167.436911,401,1402220000.00000000000,149846.00000000000,401,393,394,426,387,371,J-02
9762,54.000000,117.000000,58.131582,-161.096268,444,1409530000.00000000000,150267.00000000000,444,383,384,436,397,381,J-12
16659,92.000000,98.000000,58.134403,-169.349115,379,1156030000.00000000000,139260.00000000000,379,396,397,423,384,368,J-19
20291,112.000000,90.000000,58.134896,-173.532012,340,1430640000.00000000000,151699.00000000000,340,403,404,416,377,361,J-26
11758,65.000000,111.000000,58.136792,-163.529152,431,1315800000.00000000000,145427.00000000000,431,387,388,432,393,377,J-08
14662,81.000000,103.000000,58.136911,-167.002912,401,1402220000.00000000000,149846.00000000000,401,393,394,426,387,371,J-02
7948,44.000000,123.000000,58.138099,-158.831922,454,1440130000.00000000000,152420.00000000000,454,380,381,439,400,384,J-15
8855,49.000000,120.000000,58.139388,-159.964189,448,1417090000.00000000000,151028.00000000000,448,382,383,437,398,382,J-13
12121,67.000000,110.000000,58.141488,-163.963268,426,1396620000.00000000000,149668.00000000000,426,389,390,431,392,376,J-07
14299,79.000000,104.000000,58.141577,-166.568794,405,1438910000.00000000000,151757.00000000000,405,392,393,427,388,372,J-03
20836,115.000000,89.000000,58.143564,-174.145855,335,1381170000.00000000000,149382.00000000000,335,404,405,415,376,360,
10125,56.000000,116.000000,58.143767,-161.529844,441,1439140000.00000000000,152108.00000000000,441,384,385,435,396,380,J-11
12484,69.000000,109.000000,58.144847,-164.397472,421,1388350000.00000000000,149071.00000000000,421,388,389,430,391,375,J-06
13936,77.000000,105.000000,58.144906,-166.134588,410,1410750000.00000000000,150261.00000000000,410,390,391,428,389,373,J-04
17567,97.000000,96.000000,58.146163,-170.394623,369,1190310000.00000000000,142386.00000000000,369,398,399,421,382,366,J-21
16296,90.000000,99.000000,58.146292,-168.915480,379,1156030000.00000000000,139260.00000000000,379,396,397,423,384,368,J-19
19383,107.000000,92.000000,58.146409,-172.486484,353,1431110000.00000000000,151580.00000000000,353,401,402,418,379,363,J-24
12847,71.000000,108.000000,58.146868,-164.831736,421,1388350000.00000000000,149071.00000000000,421,388,389,430,391,375,J-06
13573,75.000000,106.000000,58.146898,-165.700323,410,1410750000.00000000000,150261.00000000000,410,390,391,428,389,373,J-04
13210,73.000000,107.000000,58.147552,-165.266029,416,1438930000.00000000000,151736.00000000000,416,391,392,429,390,374,J-05
21381,118.000000,88.000000,58.149559,-174.759927,329,1367860000.00000000000,148972.00000000000,329,405,406,414,375,359,
18475,102.000000,94.000000,58.150166,-171.440550,358,1376120000.00000000000,148963.00000000000,358,400,401,419,380,364,J-23
7404,41.000000,125.000000,58.150336,-158.132077,455,1431210000.00000000000,151686.00000000000,455,379,380,440,401,385,J-16
21926,121.000000,87.000000,58.152878,-175.374146,321,1410820000.00000000000,151081.00000000000,321,406,407,413,374,331,
10488,58.000000,115.000000,58.154618,-161.963675,437,1443460000.00000000000,151772.00000000000,437,385,386,434,395,379,J-10
9218,51.000000,119.000000,58.155054,-160.397469,448,1417090000.00000000000,151028.00000000000,448,382,383,437,398,382,J-13
